ID,SKU,NOMBRE,DESCRIPCION,UNIDAD,CATEGORIA
4387,"ELEC-1800","Accesorio electrico -105","Componente electrico","PIEZA","Material electrico"
4377,"ELEC-1790","Accesorio electrico -115","Componente electrico","PIEZA","Material electrico"
4367,"ELEC-1780","Accesorio electrico -125","Componente electrico","PIEZA","Material electrico"
4357,"ELEC-1770","Accesorio electrico -135","Componente electrico","PIEZA","Material electrico"
4347,"ELEC-1760","Accesorio electrico -145","Componente electrico","PIEZA","Material electrico"
4477,"ELEC-1890","Accesorio electrico -15","Componente electrico","PIEZA","Material electrico"
4337,"ELEC-1750","Accesorio electrico -155","Componente electrico","PIEZA","Material electrico"
4327,"ELEC-1740","Accesorio electrico -165","Componente electrico","PIEZA","Material electrico"
4317,"ELEC-1730","Accesorio electrico -175","Componente electrico","PIEZA","Material electrico"
4307,"ELEC-1720","Accesorio electrico -185","Componente electrico","PIEZA","Material electrico"
4297,"ELEC-1710","Accesorio electrico -195","Componente electrico","PIEZA","Material electrico"
4287,"ELEC-1700","Accesorio electrico -205","Componente electrico","PIEZA","Material electrico"
4277,"ELEC-1690","Accesorio electrico -215","Componente electrico","PIEZA","Material electrico"
4267,"ELEC-1680","Accesorio electrico -225","Componente electrico","PIEZA","Material electrico"
4257,"ELEC-1670","Accesorio electrico -235","Componente electrico","PIEZA","Material electrico"
4247,"ELEC-1660","Accesorio electrico -245","Componente electrico","PIEZA","Material electrico"
4467,"ELEC-1880","Accesorio electrico -25","Componente electrico","PIEZA","Material electrico"
4237,"ELEC-1650","Accesorio electrico -255","Componente electrico","PIEZA","Material electrico"
4227,"ELEC-1640","Accesorio electrico -265","Componente electrico","PIEZA","Material electrico"
4217,"ELEC-1630","Accesorio electrico -275","Componente electrico","PIEZA","Material electrico"
4207,"ELEC-1620","Accesorio electrico -285","Componente electrico","PIEZA","Material electrico"
4197,"ELEC-1610","Accesorio electrico -295","Componente electrico","PIEZA","Material electrico"
4187,"ELEC-1600","Accesorio electrico -305","Componente electrico","PIEZA","Material electrico"
4177,"ELEC-1590","Accesorio electrico -315","Componente electrico","PIEZA","Material electrico"
4167,"ELEC-1580","Accesorio electrico -325","Componente electrico","PIEZA","Material electrico"
4157,"ELEC-1570","Accesorio electrico -335","Componente electrico","PIEZA","Material electrico"
4147,"ELEC-1560","Accesorio electrico -345","Componente electrico","PIEZA","Material electrico"
4457,"ELEC-1870","Accesorio electrico -35","Componente electrico","PIEZA","Material electrico"
4137,"ELEC-1550","Accesorio electrico -355","Componente electrico","PIEZA","Material electrico"
4127,"ELEC-1540","Accesorio electrico -365","Componente electrico","PIEZA","Material electrico"
4117,"ELEC-1530","Accesorio electrico -375","Componente electrico","PIEZA","Material electrico"
4107,"ELEC-1520","Accesorio electrico -385","Componente electrico","PIEZA","Material electrico"
4097,"ELEC-1510","Accesorio electrico -395","Componente electrico","PIEZA","Material electrico"
4087,"ELEC-1500","Accesorio electrico -405","Componente electrico","PIEZA","Material electrico"
4077,"ELEC-1490","Accesorio electrico -415","Componente electrico","PIEZA","Material electrico"
4067,"ELEC-1480","Accesorio electrico -425","Componente electrico","PIEZA","Material electrico"
4057,"ELEC-1470","Accesorio electrico -435","Componente electrico","PIEZA","Material electrico"
4047,"ELEC-1460","Accesorio electrico -445","Componente electrico","PIEZA","Material electrico"
4447,"ELEC-1860","Accesorio electrico -45","Componente electrico","PIEZA","Material electrico"
4037,"ELEC-1450","Accesorio electrico -455","Componente electrico","PIEZA","Material electrico"
4027,"ELEC-1440","Accesorio electrico -465","Componente electrico","PIEZA","Material electrico"
4017,"ELEC-1430","Accesorio electrico -475","Componente electrico","PIEZA","Material electrico"
4007,"ELEC-1420","Accesorio electrico -485","Componente electrico","PIEZA","Material electrico"
3997,"ELEC-1410","Accesorio electrico -495","Componente electrico","PIEZA","Material electrico"
4487,"ELEC-1900","Accesorio electrico -5","Componente electrico","PIEZA","Material electrico"
3987,"ELEC-1400","Accesorio electrico -505","Componente electrico","PIEZA","Material electrico"
3977,"ELEC-1390","Accesorio electrico -515","Componente electrico","PIEZA","Material electrico"
3967,"ELEC-1380","Accesorio electrico -525","Componente electrico","PIEZA","Material electrico"
3957,"ELEC-1370","Accesorio electrico -535","Componente electrico","PIEZA","Material electrico"
3947,"ELEC-1360","Accesorio electrico -545","Componente electrico","PIEZA","Material electrico"
4437,"ELEC-1850","Accesorio electrico -55","Componente electrico","PIEZA","Material electrico"
3937,"ELEC-1350","Accesorio electrico -555","Componente electrico","PIEZA","Material electrico"
3927,"ELEC-1340","Accesorio electrico -565","Componente electrico","PIEZA","Material electrico"
3917,"ELEC-1330","Accesorio electrico -575","Componente electrico","PIEZA","Material electrico"
3907,"ELEC-1320","Accesorio electrico -585","Componente electrico","PIEZA","Material electrico"
3897,"ELEC-1310","Accesorio electrico -595","Componente electrico","PIEZA","Material electrico"
3887,"ELEC-1300","Accesorio electrico -605","Componente electrico","PIEZA","Material electrico"
3877,"ELEC-1290","Accesorio electrico -615","Componente electrico","PIEZA","Material electrico"
3867,"ELEC-1280","Accesorio electrico -625","Componente electrico","PIEZA","Material electrico"
3857,"ELEC-1270","Accesorio electrico -635","Componente electrico","PIEZA","Material electrico"
3847,"ELEC-1260","Accesorio electrico -645","Componente electrico","PIEZA","Material electrico"
4427,"ELEC-1840","Accesorio electrico -65","Componente electrico","PIEZA","Material electrico"
3837,"ELEC-1250","Accesorio electrico -655","Componente electrico","PIEZA","Material electrico"
3827,"ELEC-1240","Accesorio electrico -665","Componente electrico","PIEZA","Material electrico"
3817,"ELEC-1230","Accesorio electrico -675","Componente electrico","PIEZA","Material electrico"
3807,"ELEC-1220","Accesorio electrico -685","Componente electrico","PIEZA","Material electrico"
3797,"ELEC-1210","Accesorio electrico -695","Componente electrico","PIEZA","Material electrico"
3787,"ELEC-1200","Accesorio electrico -705","Componente electrico","PIEZA","Material electrico"
3777,"ELEC-1190","Accesorio electrico -715","Componente electrico","PIEZA","Material electrico"
3767,"ELEC-1180","Accesorio electrico -725","Componente electrico","PIEZA","Material electrico"
3757,"ELEC-1170","Accesorio electrico -735","Componente electrico","PIEZA","Material electrico"
3747,"ELEC-1160","Accesorio electrico -745","Componente electrico","PIEZA","Material electrico"
4417,"ELEC-1830","Accesorio electrico -75","Componente electrico","PIEZA","Material electrico"
3737,"ELEC-1150","Accesorio electrico -755","Componente electrico","PIEZA","Material electrico"
3727,"ELEC-1140","Accesorio electrico -765","Componente electrico","PIEZA","Material electrico"
3717,"ELEC-1130","Accesorio electrico -775","Componente electrico","PIEZA","Material electrico"
3707,"ELEC-1120","Accesorio electrico -785","Componente electrico","PIEZA","Material electrico"
3697,"ELEC-1110","Accesorio electrico -795","Componente electrico","PIEZA","Material electrico"
3687,"ELEC-1100","Accesorio electrico -805","Componente electrico","PIEZA","Material electrico"
3677,"ELEC-1090","Accesorio electrico -815","Componente electrico","PIEZA","Material electrico"
3667,"ELEC-1080","Accesorio electrico -825","Componente electrico","PIEZA","Material electrico"
3657,"ELEC-1070","Accesorio electrico -835","Componente electrico","PIEZA","Material electrico"
3647,"ELEC-1060","Accesorio electrico -845","Componente electrico","PIEZA","Material electrico"
4407,"ELEC-1820","Accesorio electrico -85","Componente electrico","PIEZA","Material electrico"
3637,"ELEC-1050","Accesorio electrico -855","Componente electrico","PIEZA","Material electrico"
3627,"ELEC-1040","Accesorio electrico -865","Componente electrico","PIEZA","Material electrico"
3617,"ELEC-1030","Accesorio electrico -875","Componente electrico","PIEZA","Material electrico"
3607,"ELEC-1020","Accesorio electrico -885","Componente electrico","PIEZA","Material electrico"
3597,"ELEC-1010","Accesorio electrico -895","Componente electrico","PIEZA","Material electrico"
3587,"ELEC-1000","Accesorio electrico -905","Componente electrico","PIEZA","Material electrico"
3577,"ELEC-0990","Accesorio electrico -915","Componente electrico","PIEZA","Material electrico"
3567,"ELEC-0980","Accesorio electrico -925","Componente electrico","PIEZA","Material electrico"
3557,"ELEC-0970","Accesorio electrico -935","Componente electrico","PIEZA","Material electrico"
3547,"ELEC-0960","Accesorio electrico -945","Componente electrico","PIEZA","Material electrico"
4397,"ELEC-1810","Accesorio electrico -95","Componente electrico","PIEZA","Material electrico"
4507,"ELEC-1920","Accesorio electrico 15","Componente electrico","PIEZA","Material electrico"
4517,"ELEC-1930","Accesorio electrico 25","Componente electrico","PIEZA","Material electrico"
4527,"ELEC-1940","Accesorio electrico 35","Componente electrico","PIEZA","Material electrico"
4537,"ELEC-1950","Accesorio electrico 45","Componente electrico","PIEZA","Material electrico"
4497,"ELEC-1910","Accesorio electrico 5","Componente electrico","PIEZA","Material electrico"
4547,"ELEC-1960","Accesorio electrico 55","Componente electrico","PIEZA","Material electrico"
4557,"ELEC-1970","Accesorio electrico 65","Componente electrico","PIEZA","Material electrico"
4567,"ELEC-1980","Accesorio electrico 75","Componente electrico","PIEZA","Material electrico"
4577,"ELEC-1990","Accesorio electrico 85","Componente electrico","PIEZA","Material electrico"
4587,"ELEC-2000","Accesorio electrico 95","Componente electrico","PIEZA","Material electrico"
3172,"ELEC-0585","Apagador sencillo","Control iluminacion","PIEZA","Material electrico"
3173,"ELEC-0586","Apagador tres vias","Control 2 puntos","PIEZA","Material electrico"
3170,"ELEC-0583","Brazo luminaria 1.5m","Mensula lampara","PIEZA","Material electrico"
3104,"ELEC-0517","Cable cobre desnudo 10 AWG","Tierra fisica","METRO_LINEAL","Material electrico"
3105,"ELEC-0518","Cable cobre desnudo 8 AWG","Tierra fisica gruesa","METRO_LINEAL","Material electrico"
3101,"ELEC-0514","Cable THW-LS 1/0 AWG","Cable electrico cal 1/0","METRO_LINEAL","Material electrico"
3096,"ELEC-0509","Cable THW-LS 10 AWG","Cable electrico cal 10","METRO_LINEAL","Material electrico"
3095,"ELEC-0508","Cable THW-LS 12 AWG","Cable electrico cal 12","METRO_LINEAL","Material electrico"
3094,"ELEC-0507","Cable THW-LS 14 AWG","Cable electrico cal 14","METRO_LINEAL","Material electrico"
3100,"ELEC-0513","Cable THW-LS 2 AWG","Cable electrico cal 2","METRO_LINEAL","Material electrico"
3102,"ELEC-0515","Cable THW-LS 2/0 AWG","Cable electrico cal 2/0","METRO_LINEAL","Material electrico"
3099,"ELEC-0512","Cable THW-LS 4 AWG","Cable electrico cal 4","METRO_LINEAL","Material electrico"
3103,"ELEC-0516","Cable THW-LS 4/0 AWG","Cable electrico cal 4/0","METRO_LINEAL","Material electrico"
3098,"ELEC-0511","Cable THW-LS 6 AWG","Cable electrico cal 6","METRO_LINEAL","Material electrico"
3097,"ELEC-0510","Cable THW-LS 8 AWG","Cable electrico cal 8","METRO_LINEAL","Material electrico"
3108,"ELEC-0521","Cable uso rudo 2x12 AWG","Exterior 2x12","METRO_LINEAL","Material electrico"
3106,"ELEC-0519","Cable uso rudo 3x10 AWG","Exterior 3x10","METRO_LINEAL","Material electrico"
3107,"ELEC-0520","Cable uso rudo 3x12 AWG","Exterior 3x12","METRO_LINEAL","Material electrico"
3109,"ELEC-0522","Cable uso rudo 3x14 AWG","Exterior 3x14","METRO_LINEAL","Material electrico"
3132,"ELEC-0545","Caja chalupa galvanizada","Apagadores","PIEZA","Material electrico"
3133,"ELEC-0546","Caja cuadrada 4x4","Registro","PIEZA","Material electrico"
3134,"ELEC-0547","Caja octagonal","Luminarias","PIEZA","Material electrico"
3135,"ELEC-0548","Caja registro 20x20","Paso grande","PIEZA","Material electrico"
3136,"ELEC-0549","Caja registro 30x30","Distribucion","PIEZA","Material electrico"
3140,"ELEC-0553","Centro carga 12 polos","Tablero 12 circuitos","PIEZA","Material electrico"
3141,"ELEC-0554","Centro carga 18 polos","Tablero 18 circuitos","PIEZA","Material electrico"
3137,"ELEC-0550","Centro carga 2 polos","Tablero 2 circuitos","PIEZA","Material electrico"
3142,"ELEC-0555","Centro carga 24 polos","Tablero 24 circuitos","PIEZA","Material electrico"
3143,"ELEC-0556","Centro carga 30 polos","Tablero 30 circuitos","PIEZA","Material electrico"
3138,"ELEC-0551","Centro carga 4 polos","Tablero 4 circuitos","PIEZA","Material electrico"
3139,"ELEC-0552","Centro carga 8 polos","Tablero 8 circuitos","PIEZA","Material electrico"
3176,"ELEC-0589","Cinta aislante negra","Empalmes","PIEZA","Material electrico"
3123,"ELEC-0536","Codo conduit PVC 1/2in","Codo 90° 1/2in","PIEZA","Material electrico"
3129,"ELEC-0542","Codo conduit PVC 1in","Codo 90° 1in","PIEZA","Material electrico"
3126,"ELEC-0539","Codo conduit PVC 3/4in","Codo 90° 3/4in","PIEZA","Material electrico"
3120,"ELEC-0533","Conduit flexible 1/2in","Flexible 1/2in","METRO_LINEAL","Material electrico"
3122,"ELEC-0535","Conduit flexible 1in","Flexible 1in","METRO_LINEAL","Material electrico"
3121,"ELEC-0534","Conduit flexible 3/4in","Flexible 3/4in","METRO_LINEAL","Material electrico"
3117,"ELEC-0530","Conduit galvanizado 1 1/2in","Metalico 1 1/2in","METRO_LINEAL","Material electrico"
3111,"ELEC-0524","Conduit galvanizado 1/2in","Metalico 1/2in","METRO_LINEAL","Material electrico"
3115,"ELEC-0528","Conduit galvanizado 1in","Metalico 1in","METRO_LINEAL","Material electrico"
3119,"ELEC-0532","Conduit galvanizado 2in","Metalico 2in","METRO_LINEAL","Material electrico"
3113,"ELEC-0526","Conduit galvanizado 3/4in","Metalico 3/4in","METRO_LINEAL","Material electrico"
3116,"ELEC-0529","Conduit PVC 1 1/2in","Canalizacion PVC 1 1/2in","METRO_LINEAL","Material electrico"
3110,"ELEC-0523","Conduit PVC 1/2in","Canalizacion PVC 1/2in","METRO_LINEAL","Material electrico"
3114,"ELEC-0527","Conduit PVC 1in","Canalizacion PVC 1in","METRO_LINEAL","Material electrico"
3118,"ELEC-0531","Conduit PVC 2in","Canalizacion PVC 2in","METRO_LINEAL","Material electrico"
3112,"ELEC-0525","Conduit PVC 3/4in","Canalizacion PVC 3/4in","METRO_LINEAL","Material electrico"
3124,"ELEC-0537","Conector conduit PVC 1/2in","Conector caja 1/2in","PIEZA","Material electrico"
3130,"ELEC-0543","Conector conduit PVC 1in","Conector caja 1in","PIEZA","Material electrico"
3127,"ELEC-0540","Conector conduit PVC 3/4in","Conector caja 3/4in","PIEZA","Material electrico"
3178,"ELEC-0591","Conector varilla tierra","Conexion","PIEZA","Material electrico"
3174,"ELEC-0587","Contacto duplex","Toma corriente","PIEZA","Material electrico"
3175,"ELEC-0588","Contacto GFCI","Areas humedas","PIEZA","Material electrico"
3125,"ELEC-0538","Cople conduit PVC 1/2in","Union 1/2in","PIEZA","Material electrico"
3131,"ELEC-0544","Cople conduit PVC 1in","Union 1in","PIEZA","Material electrico"
3128,"ELEC-0541","Cople conduit PVC 3/4in","Union 3/4in","PIEZA","Material electrico"
3171,"ELEC-0584","Fotocelda luminaria","Sensor dia/noche","PIEZA","Material electrico"
3157,"ELEC-0570","Lampara LED 18W tubo","Luminaria LED 18W","PIEZA","Material electrico"
3158,"ELEC-0571","Lampara LED 36W tubo","Luminaria LED 36W","PIEZA","Material electrico"
3164,"ELEC-0577","Luminaria vial LED 100W","Alumbrado publico 100W","PIEZA","Material electrico"
3165,"ELEC-0578","Luminaria vial LED 150W","Alumbrado publico 150W","PIEZA","Material electrico"
3166,"ELEC-0579","Luminaria vial LED 200W","Alumbrado publico 200W","PIEZA","Material electrico"
3169,"ELEC-0582","Poste metalico 12m","Poste alumbrado 12m","PIEZA","Material electrico"
3167,"ELEC-0580","Poste metalico 6m","Poste alumbrado 6m","PIEZA","Material electrico"
3168,"ELEC-0581","Poste metalico 9m","Poste alumbrado 9m","PIEZA","Material electrico"
3160,"ELEC-0573","Reflector LED 100W exterior","Iluminacion 100W","PIEZA","Material electrico"
3161,"ELEC-0574","Reflector LED 150W exterior","Iluminacion 150W","PIEZA","Material electrico"
3162,"ELEC-0575","Reflector LED 200W exterior","Iluminacion 200W","PIEZA","Material electrico"
3163,"ELEC-0576","Reflector LED 300W exterior","Iluminacion 300W","PIEZA","Material electrico"
3159,"ELEC-0572","Reflector LED 50W exterior","Iluminacion 50W","PIEZA","Material electrico"
3154,"ELEC-0567","Seguridad 2x30A","Cuchilla desconexion","PIEZA","Material electrico"
3156,"ELEC-0569","Seguridad 3x100A","Cuchilla 100A","PIEZA","Material electrico"
3155,"ELEC-0568","Seguridad 3x60A","Cuchilla trifasica","PIEZA","Material electrico"
3144,"ELEC-0557","Termomagnetico 1x15A","Pastilla 1 polo 15A","PIEZA","Material electrico"
3145,"ELEC-0558","Termomagnetico 1x20A","Pastilla 1 polo 20A","PIEZA","Material electrico"
3146,"ELEC-0559","Termomagnetico 1x30A","Pastilla 1 polo 30A","PIEZA","Material electrico"
3147,"ELEC-0560","Termomagnetico 2x30A","Pastilla 2 polos 30A","PIEZA","Material electrico"
3148,"ELEC-0561","Termomagnetico 2x50A","Pastilla 2 polos 50A","PIEZA","Material electrico"
3149,"ELEC-0562","Termomagnetico 2x70A","Pastilla 2 polos 70A","PIEZA","Material electrico"
3153,"ELEC-0566","Termomagnetico 3x100A","Pastilla 3 polos 100A","PIEZA","Material electrico"
3150,"ELEC-0563","Termomagnetico 3x30A","Pastilla 3 polos 30A","PIEZA","Material electrico"
3151,"ELEC-0564","Termomagnetico 3x50A","Pastilla 3 polos 50A","PIEZA","Material electrico"
3152,"ELEC-0565","Termomagnetico 3x60A","Pastilla 3 polos 60A","PIEZA","Material electrico"
3177,"ELEC-0590","Varilla cooperweld 5/8x3m","Tierra","PIEZA","Material electrico"
4807,"MATE-2220","- Pipa de agua","- Pipa de agua","LITRO","Materiales de construccion"
4984,"MATE-2397","?100 litros de thinner acrilico","?100 litros de thinner acrilico","LITRO","Materiales de construccion"
4989,"MATE-2402","?2 cubetas de chem sello autoanivelante","?2 cubetas de chem sello autoanivelante","CUBETA_19L","Materiales de construccion"
4985,"MATE-2398","?2 cubetas de pintura vinilica color a igualar","?2 cubetas de pintura vinilica color a igualar","CUBETA_19L","Materiales de construccion"
4778,"MATE-2191","?2 m3 de grava","?2 m3 de grava","METRO_CUBICO","Materiales de construccion"
4749,"MATE-2162","?32 pza Rondanas de 5/8""","?32 pza Rondanas de 5/8""","PIEZA","Materiales de construccion"
4748,"MATE-2161","?32 pza Tornillos de 5/8""x3""","?32 pza Tornillos de 5/8""x3""","PIEZA","Materiales de construccion"
4987,"MATE-2400","?4 cubetas de sellador acrilico transparente para piso de concreto","?4 cubetas de sellador acrilico transparente para piso de co...","CUBETA_19L","Materiales de construccion"
4986,"MATE-2399","?4 escobas","?4 escobas","PIEZA","Materiales de construccion"
4988,"MATE-2401","?5 lijas de agua #220","?5 lijas de agua #220","LITRO","Materiales de construccion"
4747,"MATE-2160","?8 pza Empaques de neopreno de 3""","?8 pza Empaques de neopreno de 3""","PIEZA","Materiales de construccion"
4746,"MATE-2159","?Tee de fofo de 3""","?Tee de fofo de 3""","PIEZA","Materiales de construccion"
4792,"MATE-2205",".5 m3 arena fina o de rio",".5 m3 arena fina o de rio","METRO_CUBICO","Materiales de construccion"
4793,"MATE-2206",".5 m3 de piedra bola o de rio/piedra braza",".5 m3 de piedra bola o de rio/piedra braza","METRO_CUBICO","Materiales de construccion"
4801,"MATE-2214",".77m unicamente contramarco doble de 2 (2 pzas)",".77m unicamente contramarco doble de 2 (2 pzas)","PIEZA","Materiales de construccion"
4915,"MATE-2328","A 225$ EL M3","A 225$ EL M3","METRO_CUBICO","Materiales de construccion"
4871,"MATE-2284","Abastecimiento de agua","Abastecimiento de agua","LITRO","Materiales de construccion"
4726,"MATE-2139","ABASTECIMIENTO DE MAQUINARIA (Cubeta de Aceite Hidraulico para maquinaria)","ABASTECIMIENTO DE MAQUINARIA (Cubeta de Aceite Hidraulico pa...","CUBETA_19L","Materiales de construccion"
4914,"MATE-2327","ABONO DE BASE HIDRAULICA","ABONO DE BASE HIDRAULICA","PIEZA","Materiales de construccion"
4737,"MATE-2150","Abrazaderas 5/8","Abrazaderas 5/8","PIEZA","Materiales de construccion"
4868,"MATE-2281","Abrazaderas sin fin","abrazaderas sin fin","PIEZA","Materiales de construccion"
5017,"MATE-2430","Abrazaderas sin fin 1/2","Abrazaderas sin fin 1/2","PIEZA","Materiales de construccion"
4879,"MATE-2292","Aditivos","Aditivos","PIEZA","Materiales de construccion"
4730,"MATE-2143","ALMACENAMIENTO Y ABASTECIMIENTO DE AGUA (1 pipa de agua 10","ALMACENAMIENTO Y ABASTECIMIENTO DE AGUA (1 pipa de agua 10","LITRO","Materiales de construccion"
4762,"MATE-2175","Anticongelante","anticongelante","PIEZA","Materiales de construccion"
4932,"MATE-2345","Autozone","Autozone","PIEZA","Materiales de construccion"
4931,"MATE-2344","Bateria para Motoconformadora","Bateria para Motoconformadora","PIEZA","Materiales de construccion"
4882,"MATE-2295","Bidon de 50 lt","bidon de 50 lt","PIEZA","Materiales de construccion"
4968,"MATE-2381","BOBINA DE PLASTICO NEGRO","BOBINA DE PLASTICO NEGRO","PIEZA","Materiales de construccion"
4949,"MATE-2362","Bolsa de estopa","bolsa de estopa","SACO","Materiales de construccion"
4731,"MATE-2144","Bomba de agua sumergible (con todas las conexiones necesarias)","bomba de agua sumergible (con todas las conexiones necesaria...","LITRO","Materiales de construccion"
4870,"MATE-2283","Bomba sumergible de agua","bomba sumergible de agua","LITRO","Materiales de construccion"
4756,"MATE-2169","Botes de Lubricante","botes de Lubricante","PIEZA","Materiales de construccion"
4765,"MATE-2178","Broca de 1 SDS","Broca de 1 SDS","PIEZA","Materiales de construccion"
4760,"MATE-2173","Caja de aceite para motor 5w-30","caja de aceite para motor 5w-30","PIEZA","Materiales de construccion"
4761,"MATE-2174","Caja de aditivo de tiempos","caja de aditivo de tiempos","PIEZA","Materiales de construccion"
4957,"MATE-2370","Calefateo de cemento","Calefateo de cemento","PIEZA","Materiales de construccion"
4813,"MATE-2226","Cama de Arena","Cama de Arena","PIEZA","Materiales de construccion"
4869,"MATE-2282","Candado","candado","PIEZA","Materiales de construccion"
4734,"MATE-2147","Candado ?? )","candado ?? )","PIEZA","Materiales de construccion"
4883,"MATE-2296","Carga de diesel","Carga de diesel","PIEZA","Materiales de construccion"
4903,"MATE-2316","CEMEX","CEMEX","PIEZA","Materiales de construccion"
4729,"MATE-2142","Cinta delimitadora PROHIBIDO)","cinta delimitadora PROHIBIDO)","PIEZA","Materiales de construccion"
5003,"MATE-2416","CISTERNA 3MIL LTS","CISTERNA 3MIL LTS","PIEZA","Materiales de construccion"
4863,"MATE-2276","Codo 90 de 1 de cpvc","codo 90 de 1 de cpvc","PIEZA","Materiales de construccion"
4854,"MATE-2267","Codo 90 x 3 PVC RD-26","Codo 90 x 3 PVC RD-26","PIEZA","Materiales de construccion"
4849,"MATE-2262","Codos 45 x 3 PVC RD-26","Codos 45 x 3 PVC RD-26","PIEZA","Materiales de construccion"
4824,"MATE-2237","Codos 90 x 3 PVC RD-26","codos 90 x 3 PVC RD-26","PIEZA","Materiales de construccion"
4753,"MATE-2166","Colado de banquetas","colado de banquetas","PIEZA","Materiales de construccion"
4779,"MATE-2192","Colado de dentellones de escaleras","colado de dentellones de escaleras","PIEZA","Materiales de construccion"
4818,"MATE-2231","Colado de escaleras","Colado de escaleras","PIEZA","Materiales de construccion"
4913,"MATE-2326","Colado de losas","Colado de losas","PIEZA","Materiales de construccion"
4902,"MATE-2315","Colado de plantilla","Colado de plantilla","PIEZA","Materiales de construccion"
4918,"MATE-2331","Colado de registros y dentellon","Colado de registros y dentellon","PIEZA","Materiales de construccion"
4786,"MATE-2199","Colado de zapatas eje 13","Colado de zapatas eje 13","PIEZA","Materiales de construccion"
4910,"MATE-2323","Colar descanso y parte de la losa del estacionamiento","Colar descanso y parte de la losa del estacionamiento","PIEZA","Materiales de construccion"
4772,"MATE-2185","Colar estampado abanico y descanso escaleras","Colar estampado abanico y descanso escaleras","PIEZA","Materiales de construccion"
4790,"MATE-2203","Colocacion de conectores en tomas","Colocacion de conectores en tomas","PIEZA","Materiales de construccion"
4775,"MATE-2188","Colocacion de tomas","Colocacion de tomas","PIEZA","Materiales de construccion"
4740,"MATE-2153","Colocacion de tomas domiciliarias","Colocacion de tomas domiciliarias","PIEZA","Materiales de construccion"
4757,"MATE-2170","Colocacion de Tuberia","Colocacion de Tuberia","PIEZA","Materiales de construccion"
4755,"MATE-2168","Colocacion en reparacion de cableado en SCT","Colocacion en reparacion de cableado en SCT","PIEZA","Materiales de construccion"
4880,"MATE-2293","Compactacion de bases para plantilla","Compactacion de bases para plantilla","PIEZA","Materiales de construccion"
4805,"MATE-2218","Complementacion de trabajos y pasteo en bombeo de concreto SE SUMA EN REQ 58","Complementacion de trabajos y pasteo en bombeo de concreto S...","SERVICIO","Materiales de construccion"
4795,"MATE-2208","Concreto fluido de relleno en zona de zapata con obstruccion de zapata corrida d","Concreto fluido de relleno en zona de zapata con obstruccion...","PIEZA","Materiales de construccion"
4889,"MATE-2302","CONCRETO JESUS TERAN 3M3","CONCRETO JESUS TERAN 3M3","METRO_CUBICO","Materiales de construccion"
4916,"MATE-2329","Concreto MR38","concreto MR38","PIEZA","Materiales de construccion"
4781,"MATE-2194","Concreto premezclado bombeable fc= 250 kg/cm2","Concreto premezclado bombeable fc= 250 kg/cm2","PIEZA","Materiales de construccion"
4823,"MATE-2236","Coneccion 1","Coneccion 1","PIEZA","Materiales de construccion"
4859,"MATE-2272","Conecciones de linea nueva a linea existente","Conecciones de linea nueva a linea existente","PIEZA","Materiales de construccion"
4866,"MATE-2279","Conector de manguera a fierro de 1","conector de manguera a fierro de 1","PIEZA","Materiales de construccion"
4864,"MATE-2277","Conector hembra cpvc 1","conector hembra cpvc 1","PIEZA","Materiales de construccion"
5016,"MATE-2429","Conectores de PVC 1/2","Conectores de PVC 1/2","PIEZA","Materiales de construccion"
4739,"MATE-2152","Conectores hembra 5/8","Conectores hembra 5/8","PIEZA","Materiales de construccion"
4738,"MATE-2151","Conectores macho 5/8","Conectores macho 5/8","PIEZA","Materiales de construccion"
4751,"MATE-2164","Conexion a linea de agua potable existente SE PAGA EN EL GRUPO COMO REQ 200","Conexion a linea de agua potable existente SE PAGA EN EL GRU...","LITRO","Materiales de construccion"
4961,"MATE-2374","Contrajuntas","contrajuntas","PIEZA","Materiales de construccion"
4919,"MATE-2332","Contrajuntas 10/11","contrajuntas 10/11","PIEZA","Materiales de construccion"
4938,"MATE-2351","Convenio:","Convenio:","PIEZA","Materiales de construccion"
4847,"MATE-2260","Cople Reparacion 3 PVC RD-26","Cople Reparacion 3 PVC RD-26","PIEZA","Materiales de construccion"
4836,"MATE-2249","Coples de Reparacion 3","Coples de Reparacion 3","PIEZA","Materiales de construccion"
4840,"MATE-2253","Coples de Reparacion 3 RD-26","Coples de Reparacion 3 RD-26","PIEZA","Materiales de construccion"
4998,"MATE-2411","Coples de reparacion 4 RD 26","coples de reparacion 4 RD 26","PIEZA","Materiales de construccion"
4995,"MATE-2408","Coples de reparacion 6 serie 20","coples de reparacion 6 serie 20","PIEZA","Materiales de construccion"
4810,"MATE-2223","Coples de Reparacion Sanitarios 6 Serie 20","Coples de Reparacion Sanitarios 6 Serie 20","PIEZA","Materiales de construccion"
4873,"MATE-2286","Coples kitec de 5/8","coples kitec de 5/8","PIEZA","Materiales de construccion"
4832,"MATE-2245","Coples reparacion","Coples reparacion","PIEZA","Materiales de construccion"
4844,"MATE-2257","Coples Reparacion 3 PVC RD-26","Coples Reparacion 3 PVC RD-26","PIEZA","Materiales de construccion"
4962,"MATE-2375","CORTE DE PLANTILLAS PARA LABORATORIO","CORTE DE PLANTILLAS PARA LABORATORIO","PIEZA","Materiales de construccion"
4845,"MATE-2258","Crucero 10","Crucero 10","PIEZA","Materiales de construccion"
4852,"MATE-2265","Crucero 11","Crucero 11","PIEZA","Materiales de construccion"
